,id,adult,original_title,release_date,vote_count,popularity,overview
6501,3981,False,What Women Want,2000-12-15,4381,5.1965,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him."
6502,452,False,Idioterne,1998-04-28,651,3.2319,A group of people gather at a Copenhagen suburban home to break all the limitations and to bring out the 'inner idiot' in themselves.
6503,747188,False,Asteroid City,2023-06-08,2500,6.2294,"In an American desert town circa 1955, the itinerary of a Junior Stargazer/Space Cadet convention is spectacularly disrupted by world-changing events."
6504,529962,False,The Perfection,2018-09-20,1460,1.8162,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences."
6505,489245,False,The Kill Team,2019-10-17,425,1.8933,"When Andrew Briggman — a young soldier in the US Army during the invasion of Afghanistan — witnesses the murderous behavior of fellow soldiers, under the direction of a malevolent Sergeant, he faces a moral dilemma. His increasingly-violent platoon becomes suspicious that someone in their ranks has turned on them, and Andrew begins to fear for his safety. A fictionalized dramatization based on a true story."
6506,296271,False,The Devil Conspiracy,2023-01-13,472,2.2879,"A powerful biotech company has breakthrough technology allowing them to clone history’s most influential people with just a few fragments of DNA. Behind this company is a cabal of Satanists that steals the shroud of Christ, putting them in possession of Jesus’ DNA. The clone will serve as the ultimate offering to the devil. The Archangel Michael comes to earth and will stop at nothing to end the devil’s conspiracy."
6507,266285,False,The Salvation,2014-05-22,942,2.6142,"In 1870s America, a peaceful American settler kills his family's murderer which unleashes the fury of a notorious gang leader. His cowardly fellow townspeople then betray him, forcing him to hunt down the outlaws alone."
6508,109451,False,Cloudy with a Chance of Meatballs 2,2013-09-26,3476,5.2905,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world."
6509,47218,False,Happythankyoumoreplease,2011-03-04,302,1.0232,"Six New Yorkers navigate love, commitment, and adulthood. When struggling novelist Sam takes in an abandoned boy he meets on the subway, his life begins to intertwine with a talented singer who challenges his bachelor ways. Meanwhile, his best friend Annie battles alopecia while torn between two drastically different men, and a long-term couple faces a crossroads that could alter their future together."
6510,18111,False,Bride of Re-Animator,1990-09-01,492,0.9339,"Unperturbed by the disastrous outcome of his previous meddling with the dead, Dr. West continues his research into the phenomenon of re-animation; only this time, he plans to create life – starting with the heart of his young protégé Dan's dearly deceased Meg Halsey."
6511,10159,False,The Rundown,2003-09-26,2181,4.0324,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure."
6512,9716,False,Everyone Says I Love You,1996-12-06,717,2.1007,A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.
6513,448095,False,I Still See You,2018-09-27,663,1.518,"Ten years after an apocalyptic event left the world haunted by ghosts, Veronica 'Ronnie' Calder receives a threatening message from beyond the grave. Joining forces with a mysterious classmate, Kirk, Ronnie descends into a shadow world that blurs the bounds of the living and the dead—and begins a desperate race against time to stop a cunning killer."
6514,84341,False,Smashed,2012-01-22,304,1.1456,"Kate and Charlie like to have a good time. Their marriage thrives on a shared fondness for music, laughter… and getting smashed. When Kate’s partying spirals into hard-core asocial behavior, compromising her job as an elementary schoolteacher, something’s got to give. But change isn’t exactly a cakewalk. Sobriety means she will have to confront the lies she’s been spinning at work, her troubling relationship with her mother, and the nature of her bond with Charlie."
6515,14254,False,The Uninvited,2009-01-30,1627,2.6443,"Anna returns home after spending time in a psychiatric facility following her mother's tragic death and discovers that her mother's former nurse, Rachel, has moved into their house and become engaged to her father. Soon after she learns this shocking news, Anna is visited by her mother's ghost, who warns her that Rachel has evil intentions."
6516,10361,False,Ginger Snaps 2: Unleashed,2004-01-30,367,1.6187,Brigitte has escaped the confines of Bailey Downs but she's not alone. Another werewolf is tailing her closely and her sister's specter haunts her. An overdose of Monkshood - the poison that is keeping her transformation at bay - leads to her being incarcerated in a rehabilitation clinic for drug addicts where her only friend is an eccentric young girl by the name of Ghost.
6517,568620,False,Snake Eyes: G.I. Joe Origins,2021-07-22,1722,4.2927,"After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him."
6518,333385,False,Mr. Right,2016-02-29,1461,2.7434,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him."
6519,325173,False,Close Range,2015-11-19,328,2.2984,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter."
6520,6488,False,Arachnophobia,1990-07-20,1524,3.0445,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks."
6521,429203,False,The Old Man & the Gun,2018-09-27,1501,1.2941,"The true story of Forrest Tucker, from his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public. Wrapped up in the pursuit are a detective, who becomes captivated with Forrest’s commitment to his craft, and a woman, who loves him in spite of his chosen profession."
